ID,Latitude,Longitude,HillslopeSetting,ImagerySource
LS009748,34.444839,-119.482628,Unmodified,CALOES
LS009749,34.444553,-119.484795,Unmodified,CALOES
LS009750,34.444332,-119.486786,Unmodified,CALOES
LS009751,34.444294,-119.487007,Unmodified,CALOES
LS009752,34.443825,-119.484924,Unmodified,CALOES
LS009753,34.443810,-119.484848,Unmodified,CALOES
LS009754,34.443523,-119.479858,Unmodified,CALOES
LS009755,34.443676,-119.479309,Unmodified,CALOES
LS009756,34.443039,-119.478645,Unmodified,CALOES
LS009757,34.442616,-119.481438,Unmodified,CALOES
LS009758,34.442463,-119.482109,Unmodified,CALOES
LS009759,34.442711,-119.482971,Unmodified,CALOES
LS009760,34.442577,-119.484390,Unmodified,CALOES
LS009761,34.442635,-119.486671,Unmodified,CALOES
LS009762,34.443039,-119.487686,Unmodified,CALOES
LS009763,34.450199,-119.486679,Unmodified,CALOES
LS009764,34.450607,-119.482689,Unmodified,CALOES
LS009765,34.450974,-119.482895,Unmodified,CALOES
LS009766,34.450329,-119.481903,Unmodified,CALOES
LS009767,34.450554,-119.481720,Unmodified,CALOES
LS009768,34.450684,-119.481300,Unmodified,CALOES
LS009769,34.450489,-119.478920,Unmodified,CALOES
LS009770,34.449730,-119.488235,Unmodified,CALOES
LS009771,34.450035,-119.488869,Unmodified,CALOES
LS009772,34.449791,-119.488914,Unmodified,CALOES
LS009773,34.449066,-119.487885,Unmodified,CALOES
LS009774,34.448978,-119.487885,Unmodified,CALOES
LS009775,34.448925,-119.487839,Unmodified,CALOES
LS009776,34.448864,-119.487862,Unmodified,CALOES
LS009777,34.449036,-119.487625,Unmodified,CALOES
LS009778,34.449188,-119.479012,Unmodified,CALOES
LS009779,34.449039,-119.479088,Unmodified,CALOES
LS009780,34.448936,-119.480209,Unmodified,CALOES
LS009781,34.448395,-119.481850,Unmodified,CALOES
LS009782,34.448025,-119.482101,Unmodified,CALOES
LS009783,34.447926,-119.482330,Unmodified,CALOES
LS009784,34.446953,-119.487167,Unmodified,CAP
LS009785,34.445892,-119.481651,Unmodified,CAP
LS009786,34.444931,-119.481186,Unmodified,CAP
LS009787,34.442444,-119.484207,Unmodified,CALOES
LS009788,34.442493,-119.487465,Unmodified,CAP
LS009789,34.441925,-119.485573,Unmodified,CAP
LS009790,34.442123,-119.484268,Unmodified,CALOES
LS009791,34.442265,-119.484055,Unmodified,CALOES
LS009792,34.442329,-119.483932,Unmodified,CALOES
LS009793,34.441776,-119.483635,Unmodified,CALOES
LS009794,34.441925,-119.482437,Unmodified,CALOES
LS009795,34.441360,-119.482826,Unmodified,CALOES
LS009796,34.441219,-119.482071,Unmodified,CALOES
LS009797,34.441383,-119.481613,Unmodified,CALOES
LS009798,34.441280,-119.481506,Unmodified,CALOES
LS009799,34.441238,-119.481346,Unmodified,CALOES
LS009800,34.441387,-119.481056,Unmodified,CALOES
LS009801,34.441460,-119.480103,Unmodified,CALOES
LS009802,34.441299,-119.479912,Unmodified,CALOES
LS009803,34.441154,-119.479828,Unmodified,CALOES
LS009804,34.441956,-119.480103,Unmodified,CALOES
LS009805,34.440971,-119.479538,Unmodified,CALOES
LS009806,34.441738,-119.479485,Unmodified,CALOES
LS009807,34.440319,-119.480392,Unmodified,CAP
LS009808,34.440468,-119.480484,Unmodified,CAP
LS009809,34.439983,-119.483047,Unmodified,CALOES
LS009810,34.440067,-119.482948,Unmodified,CALOES
LS009811,34.440182,-119.486298,Unmodified,CAP
LS009812,34.440552,-119.486145,Unmodified,CAP
LS009813,34.440323,-119.487419,Unmodified,CAP
LS009814,34.440487,-119.487877,Unmodified,CALOES
LS009815,34.440300,-119.487854,Unmodified,CALOES
LS009816,34.439548,-119.487930,Unmodified,CALOES
LS009817,34.438915,-119.485268,Unmodified,CAP
LS009818,34.439613,-119.485695,Unmodified,CALOES
LS009819,34.439663,-119.483932,Unmodified,CALOES
LS009820,34.439068,-119.483307,Unmodified,CALOES
LS009821,34.439087,-119.483078,Unmodified,CALOES
LS009822,34.438892,-119.483490,Unmodified,CALOES
LS009823,34.439064,-119.480721,Unmodified,CALOES
LS009824,34.439159,-119.480736,Unmodified,CALOES
LS009825,34.438740,-119.480568,Unmodified,CALOES
LS009826,34.438679,-119.480469,Unmodified,CALOES
LS009827,34.438629,-119.480278,Unmodified,CALOES
LS009828,34.438507,-119.480286,Unmodified,CALOES
LS009829,34.438389,-119.480049,Unmodified,CALOES
LS009830,34.438271,-119.480637,Unmodified,CALOES
LS009831,34.438114,-119.479805,Unmodified,CALOES
LS009832,34.438187,-119.479721,Unmodified,CALOES
LS009833,34.437733,-119.481026,Unmodified,CALOES
LS009834,34.437084,-119.483063,Unmodified,CALOES
LS009835,34.436916,-119.482689,Unmodified,CALOES
LS009836,34.437187,-119.487656,Unmodified,CALOES
LS009837,34.435703,-119.484039,Unmodified,CALOES
LS009838,34.435982,-119.480049,Unmodified,CALOES
LS009839,34.434967,-119.479141,Unmodified,CALOES
LS009840,34.434860,-119.479492,Unmodified,CALOES
LS009841,34.434830,-119.479622,Unmodified,CALOES
LS009842,34.434624,-119.480087,Unmodified,CALOES
LS009843,34.434681,-119.480293,Unmodified,CALOES
LS009844,34.434792,-119.480614,Unmodified,CALOES
LS009845,34.434727,-119.480820,Unmodified,CALOES
LS009846,34.434502,-119.480110,Unmodified,CALOES
LS009847,34.434490,-119.480034,Unmodified,CALOES
LS009848,34.434483,-119.479973,Unmodified,CALOES
LS009849,34.434982,-119.480621,Unmodified,CALOES
LS009850,34.434921,-119.480858,Unmodified,CALOES
LS009851,34.434563,-119.481781,Unmodified,CALOES
LS009852,34.434013,-119.480537,Unmodified,CALOES
LS009853,34.434048,-119.480377,Unmodified,CALOES
LS009854,34.433880,-119.481300,Unmodified,CALOES
LS009855,34.434067,-119.478073,Unmodified,CALOES
LS009856,34.434227,-119.478256,Unmodified,CALOES
LS009857,34.442207,-119.484856,Unmodified,CALOES
LS009858,34.441692,-119.479301,Unmodified,CALOES
LS009859,34.441837,-119.478996,Unmodified,CALOES
LS009860,34.441231,-119.485680,Unmodified,CALOES
LS009861,34.441296,-119.485481,Unmodified,CALOES
LS009862,34.439903,-119.482582,Unmodified,CALOES
LS009863,34.440243,-119.482391,Unmodified,CALOES
LS009864,34.440151,-119.482231,Unmodified,CALOES
LS009865,34.440098,-119.482124,Unmodified,CALOES
LS009866,34.440311,-119.482498,Unmodified,CALOES
LS009867,34.439835,-119.478966,Unmodified,CALOES
LS009868,34.440002,-119.478493,Unmodified,CALOES
LS009869,34.439869,-119.478470,Unmodified,CALOES
LS009870,34.440681,-119.479515,Unmodified,CALOES
LS009871,34.440704,-119.479408,Unmodified,CALOES
LS009872,34.440525,-119.479347,Unmodified,CALOES
LS009873,34.439182,-119.478058,Unmodified,CALOES
LS009874,34.439621,-119.478645,Unmodified,CALOES
LS009875,34.439079,-119.480576,Unmodified,CALOES
LS009876,34.439507,-119.482414,Unmodified,CALOES
LS009877,34.439579,-119.481712,Unmodified,CALOES
LS009878,34.439377,-119.483414,Unmodified,CALOES
LS009879,34.438618,-119.484528,Unmodified,CALOES
LS009880,34.438431,-119.481049,Unmodified,CALOES
LS009881,34.437592,-119.480644,Unmodified,CALOES
LS009882,34.437126,-119.482513,Unmodified,CALOES
LS009883,34.432861,-119.484238,Unmodified,CALOES
LS009884,34.432751,-119.483978,Unmodified,CALOES
LS009885,34.432636,-119.483490,Unmodified,CALOES
LS009886,34.432964,-119.479553,Unmodified,CALOES
LS009887,34.433197,-119.478699,Unmodified,CALOES
LS009888,34.433121,-119.478333,Unmodified,CALOES
LS009889,34.433136,-119.477852,Unmodified,CALOES
LS009890,34.432907,-119.477997,Unmodified,CALOES
LS009891,34.432411,-119.478615,Unmodified,CALOES
LS009892,34.432293,-119.478516,Unmodified,CALOES
LS009893,34.432182,-119.478691,Unmodified,CALOES
LS009894,34.432167,-119.481842,Unmodified,CALOES
LS009895,34.431335,-119.481514,Unmodified,CALOES
LS009896,34.431450,-119.479218,Unmodified,CALOES
LS009897,34.430092,-119.480637,Unmodified,CALOES
LS009898,34.429138,-119.487671,Unmodified,CALOES
LS009899,34.427956,-119.481026,Unmodified,CALOES
LS009900,34.428185,-119.481445,Modified,CALOES
LS009901,34.428368,-119.482407,Unmodified,CALOES
LS009902,34.428791,-119.488335,Modified,CALOES
LS009903,34.428581,-119.487610,Modified,CALOES
LS009904,34.427643,-119.477966,Unmodified,CALOES
LS009905,34.427593,-119.479744,Unmodified,CALOES
LS009906,34.427246,-119.479042,Unmodified,CALOES
LS009907,34.427212,-119.478996,Unmodified,CALOES
LS009908,34.426865,-119.484863,Modified,CAP
LS009909,34.426659,-119.484657,Modified,CALOES
LS009910,34.428654,-119.487976,Modified,CAP
LS009911,34.428326,-119.487534,Modified,CAP
LS009912,34.428284,-119.487480,Modified,CAP
LS009913,34.425541,-119.482613,Modified,CAP
LS009914,34.425434,-119.478584,Unmodified,CALOES
LS009915,34.425537,-119.478218,Unmodified,CALOES
LS009916,34.424812,-119.477737,Unmodified,CALOES
LS009917,34.421906,-119.486038,Unmodified,CALOES
LS009918,34.422283,-119.485817,Unmodified,CALOES
LS009919,34.421730,-119.485565,Unmodified,CALOES
LS009920,34.421211,-119.485382,Unmodified,CALOES
LS009921,34.420967,-119.485100,Unmodified,CALOES
LS009922,34.419815,-119.484703,Unmodified,CALOES
LS009923,34.418999,-119.483139,Modified,CALOES
LS009924,34.419060,-119.483078,Modified,CALOES
LS009925,34.419144,-119.478188,Unmodified,CALOES
LS009926,34.419037,-119.478279,Unmodified,CALOES
LS009927,34.419659,-119.478294,Unmodified,CALOES
LS009928,34.417500,-119.478271,Unmodified,CALOES
LS009929,34.417473,-119.478058,Unmodified,CALOES
LS009930,34.417934,-119.481216,Unmodified,CALOES
LS009931,34.418125,-119.481407,Unmodified,CALOES
LS009932,34.418240,-119.481285,Unmodified,CALOES
LS009933,34.416767,-119.480423,Unmodified,CALOES
LS009934,34.416939,-119.480499,Unmodified,CALOES
LS009935,34.417057,-119.480492,Unmodified,CALOES
LS009936,34.416458,-119.480385,Unmodified,CALOES
LS009937,34.424141,-119.484756,Unmodified,CALOES
LS009938,34.417183,-119.480774,Unmodified,CALOES
LS009939,34.412830,-119.484947,Modified,CAP
LS009940,34.412758,-119.480667,Modified,CAP
LS009941,34.412128,-119.479774,Modified,CAP
LS009942,34.412479,-119.479843,Modified,CAP
LS009943,34.412586,-119.480202,Modified,CAP
LS009944,34.412701,-119.480003,Modified,CAP
LS009945,34.412338,-119.479958,Modified,CAP
LS009946,34.412231,-119.479683,Modified,CAP
LS009947,34.411800,-119.477608,Modified,CAP
LS009948,34.411835,-119.478920,Modified,CAP
LS009949,34.412701,-119.479919,Modified,CAP
LS009950,34.412128,-119.479622,Modified,CAP
LS009951,34.412327,-119.480209,Modified,CAP
LS009952,34.412399,-119.480186,Modified,CAP
LS009953,34.411793,-119.479080,Modified,CAP
LS009954,34.411755,-119.478134,Modified,CAP
LS009955,34.489494,-119.471779,Unmodified,CAP
LS009956,34.489559,-119.471443,Unmodified,CAP
LS009957,34.489594,-119.471123,Unmodified,CAP
LS009958,34.489674,-119.470993,Unmodified,CAP
LS009959,34.489548,-119.470833,Unmodified,CAP
LS009960,34.488293,-119.473061,Unmodified,CALOES
LS009961,34.487728,-119.472221,Unmodified,CAP
LS009962,34.487961,-119.472916,Unmodified,CALOES
LS009963,34.487835,-119.472855,Unmodified,CALOES
LS009964,34.488998,-119.473274,Unmodified,CALOES
LS009965,34.487312,-119.469002,Unmodified,CAP
LS009966,34.486526,-119.473564,Unmodified,CALOES
LS009967,34.486465,-119.473511,Unmodified,CALOES
LS009968,34.486439,-119.473442,Unmodified,CALOES
LS009969,34.486248,-119.472893,Unmodified,CALOES
LS009970,34.486404,-119.472809,Unmodified,CALOES
LS009971,34.486359,-119.472847,Unmodified,CALOES
LS009972,34.486183,-119.472031,Unmodified,CALOES
LS009973,34.485592,-119.472237,Unmodified,CALOES
LS009974,34.485527,-119.472054,Unmodified,CALOES
LS009975,34.470020,-119.467987,Unmodified,CAP
LS009976,34.451641,-119.483566,Unmodified,CALOES
LS009977,34.468235,-119.468781,Unmodified,CALOES
LS009978,34.468525,-119.469315,Unmodified,CALOES
LS009979,34.466324,-119.472862,Unmodified,CALOES
LS009980,34.466160,-119.469978,Unmodified,CAP
LS009981,34.463825,-119.475670,Unmodified,CAP
LS009982,34.464062,-119.474785,Unmodified,CAP
LS009983,34.463978,-119.475304,Unmodified,CAP
LS009984,34.460594,-119.474686,Unmodified,CAP
LS009985,34.460815,-119.475288,Unmodified,CAP
LS009986,34.460548,-119.475883,Unmodified,CAP
LS009987,34.468361,-119.468513,Unmodified,CALOES
LS009988,34.465240,-119.475906,Unmodified,CAP
LS009989,34.465176,-119.476128,Unmodified,CAP
LS009990,34.464920,-119.476936,Unmodified,CAP
LS009991,34.459503,-119.475952,Unmodified,CALOES
LS009992,34.459324,-119.476990,Unmodified,CAP
LS009993,34.459393,-119.477211,Unmodified,CAP
LS009994,34.457153,-119.471611,Unmodified,CAP
LS009995,34.457336,-119.471558,Unmodified,CAP
LS009996,34.457291,-119.473938,Unmodified,CAP
LS009997,34.456951,-119.475166,Unmodified,CAP
LS009998,34.456985,-119.476974,Unmodified,CAP
LS009999,34.457020,-119.476791,Unmodified,CAP
LS010000,34.456902,-119.477112,Unmodified,CAP
LS010001,34.456512,-119.476929,Unmodified,CAP
LS010002,34.456848,-119.478096,Unmodified,CAP
LS010003,34.456314,-119.476013,Unmodified,CAP
LS010004,34.456497,-119.475464,Unmodified,CAP
LS010005,34.456333,-119.475060,Unmodified,CAP
LS010006,34.455933,-119.475258,Unmodified,CAP
LS010007,34.456570,-119.470512,Unmodified,CAP
LS010008,34.455971,-119.468559,Unmodified,CAP
LS010009,34.454754,-119.468430,Unmodified,CAP
LS010010,34.454674,-119.474213,Unmodified,CALOES
LS010011,34.454815,-119.474106,Unmodified,CALOES
LS010012,34.454998,-119.474083,Unmodified,CALOES
LS010013,34.454472,-119.475151,Unmodified,CALOES
LS010014,34.453419,-119.477669,Unmodified,CAP
LS010015,34.453098,-119.469109,Unmodified,CALOES
LS010016,34.452263,-119.468925,Unmodified,CALOES
LS010017,34.452316,-119.469643,Unmodified,CALOES
LS010018,34.452110,-119.469429,Unmodified,CALOES
LS010019,34.451851,-119.469368,Unmodified,CALOES
LS010020,34.451885,-119.471954,Unmodified,CALOES
LS010021,34.451614,-119.473030,Unmodified,CALOES
LS010022,34.451950,-119.472092,Unmodified,CALOES
LS010023,34.451931,-119.475540,Unmodified,CAP
LS010024,34.451523,-119.476906,Unmodified,CALOES
LS010025,34.452480,-119.475311,Unmodified,CALOES
LS010026,34.452236,-119.476280,Unmodified,CALOES
LS010027,34.452438,-119.477432,Unmodified,CALOES
LS010028,34.451931,-119.477371,Unmodified,CALOES
LS010029,34.451675,-119.476776,Unmodified,CALOES
LS010030,34.452541,-119.475876,Unmodified,CALOES
LS010031,34.452000,-119.476517,Unmodified,CALOES
LS010032,34.457432,-119.468758,Unmodified,CAP
LS010033,34.457527,-119.470039,Unmodified,CAP
LS010034,34.455761,-119.477615,Unmodified,CALOES
LS010035,34.455616,-119.476654,Unmodified,CAP
LS010036,34.455513,-119.476479,Unmodified,CAP
LS010037,34.455395,-119.476074,Unmodified,CAP
LS010038,34.455582,-119.477036,Unmodified,CAP
LS010039,34.455673,-119.468155,Unmodified,CALOES
LS010040,34.455536,-119.467712,Unmodified,CAP
LS010041,34.454453,-119.477432,Unmodified,CALOES
LS010042,34.454662,-119.477371,Unmodified,CALOES
LS010043,34.454594,-119.477051,Unmodified,CALOES
LS010044,34.453270,-119.477165,Unmodified,CALOES
LS010045,34.452286,-119.471825,Unmodified,CALOES
LS010046,34.452709,-119.471123,Unmodified,CALOES
LS010047,34.450706,-119.467331,Unmodified,CAP
LS010048,34.451210,-119.473351,Unmodified,CALOES
LS010049,34.450245,-119.474838,Unmodified,CALOES
LS010050,34.449871,-119.476288,Unmodified,CALOES
LS010051,34.450100,-119.473991,Unmodified,CAP
LS010052,34.448502,-119.471428,Unmodified,CALOES
LS010053,34.447754,-119.474838,Unmodified,CAP
LS010054,34.447803,-119.474434,Unmodified,CAP
LS010055,34.447723,-119.474419,Unmodified,CAP
LS010056,34.447857,-119.475517,Unmodified,CAP
LS010057,34.449188,-119.472252,Unmodified,CALOES
LS010058,34.448811,-119.472221,Unmodified,CALOES
LS010059,34.448616,-119.472038,Unmodified,CALOES
LS010060,34.448551,-119.472023,Unmodified,CALOES
LS010061,34.448563,-119.469612,Unmodified,CALOES
LS010062,34.449337,-119.468849,Unmodified,CALOES
LS010063,34.449791,-119.467415,Unmodified,CAP
LS010064,34.447117,-119.470413,Unmodified,CALOES
LS010065,34.447201,-119.468414,Unmodified,CALOES
LS010066,34.447506,-119.468674,Unmodified,CALOES
LS010067,34.445328,-119.469986,Unmodified,CALOES
LS010068,34.445778,-119.474251,Unmodified,CALOES
LS010069,34.445564,-119.474480,Unmodified,CALOES
LS010070,34.445606,-119.476639,Unmodified,CAP
LS010071,34.445267,-119.477638,Unmodified,CAP
LS010072,34.445450,-119.477821,Unmodified,CAP
LS010073,34.444065,-119.475883,Unmodified,CAP
LS010074,34.444225,-119.475838,Unmodified,CAP
LS010075,34.444427,-119.474464,Unmodified,CAP
LS010076,34.444145,-119.475502,Unmodified,CAP
LS010077,34.444393,-119.471161,Unmodified,CALOES
LS010078,34.444290,-119.471085,Unmodified,CALOES
LS010079,34.444450,-119.471146,Unmodified,CALOES
LS010080,34.444492,-119.470253,Unmodified,CALOES
LS010081,34.444416,-119.469925,Unmodified,CALOES
LS010082,34.443794,-119.469017,Unmodified,CALOES
LS010083,34.443752,-119.468704,Unmodified,CALOES
LS010084,34.443974,-119.467896,Unmodified,CALOES
LS010085,34.444008,-119.467812,Unmodified,CALOES
LS010086,34.443020,-119.468079,Unmodified,CALOES
LS010087,34.442860,-119.468079,Unmodified,CALOES
LS010088,34.442997,-119.468498,Unmodified,CALOES
LS010089,34.443592,-119.469597,Unmodified,CALOES
LS010090,34.443569,-119.470329,Unmodified,CALOES
LS010091,34.443745,-119.470734,Unmodified,CALOES
LS010092,34.443787,-119.470932,Unmodified,CALOES
LS010093,34.443600,-119.471283,Unmodified,CALOES
LS010094,34.443623,-119.471397,Unmodified,CALOES
LS010095,34.443707,-119.471703,Unmodified,CALOES
LS010096,34.443542,-119.472740,Unmodified,CALOES
LS010097,34.443459,-119.473175,Unmodified,CALOES
LS010098,34.443214,-119.473999,Unmodified,CALOES
LS010099,34.442841,-119.475838,Unmodified,CALOES
LS010100,34.442699,-119.475807,Unmodified,CALOES
LS010101,34.442234,-119.477028,Unmodified,CALOES
LS010102,34.441738,-119.467674,Unmodified,CALOES
LS010103,34.441307,-119.467148,Unmodified,CALOES
LS010104,34.441177,-119.467072,Unmodified,CALOES
LS010105,34.440498,-119.470680,Unmodified,CALOES
LS010106,34.440018,-119.475754,Unmodified,CALOES
LS010107,34.438774,-119.476303,Unmodified,CALOES
LS010108,34.439232,-119.474487,Unmodified,CALOES
LS010109,34.439301,-119.474327,Unmodified,CALOES
LS010110,34.439217,-119.474701,Unmodified,CALOES
LS010111,34.439716,-119.467461,Unmodified,CALOES
LS010112,34.439625,-119.467384,Unmodified,CALOES
LS010113,34.438263,-119.466995,Unmodified,CALOES
LS010114,34.438736,-119.467712,Unmodified,CALOES
LS010115,34.437630,-119.471657,Unmodified,CALOES
LS010116,34.437443,-119.472412,Unmodified,CALOES
LS010117,34.437416,-119.472595,Unmodified,CALOES
LS010118,34.437508,-119.471748,Unmodified,CALOES
LS010119,34.436546,-119.467331,Unmodified,CALOES
LS010120,34.436626,-119.467339,Unmodified,CALOES
LS010121,34.436867,-119.467430,Unmodified,CALOES
LS010122,34.435352,-119.470528,Unmodified,CALOES
LS010123,34.434792,-119.469307,Unmodified,CALOES
LS010124,34.434608,-119.469109,Unmodified,CALOES
LS010125,34.434208,-119.473190,Unmodified,CALOES
LS010126,34.434216,-119.472969,Unmodified,CALOES
LS010127,34.434250,-119.472893,Unmodified,CALOES
LS010128,34.434307,-119.472450,Unmodified,CALOES
LS010129,34.434334,-119.472336,Unmodified,CALOES
LS010130,34.434006,-119.469025,Unmodified,CALOES
LS010131,34.434353,-119.468636,Unmodified,CALOES
LS010132,34.433762,-119.466896,Unmodified,CALOES
LS010133,34.433769,-119.467186,Unmodified,CALOES
LS010134,34.433727,-119.467346,Unmodified,CALOES
LS010135,34.433613,-119.467613,Unmodified,CALOES
LS010136,34.441994,-119.477135,Unmodified,CALOES
LS010137,34.441986,-119.470772,Unmodified,CALOES
LS010138,34.439857,-119.477081,Unmodified,CALOES
LS010139,34.439613,-119.476654,Unmodified,CALOES
